value	group
2.95249	Omicron
2.83188	Omicron
3.27091	Omicron
3.06903	Omicron
3.14221	Omicron
3.09375	Omicron
3.0877	Omicron
3.09222	Omicron
3.05316	Omicron
3.0205	Omicron
2.98422	Omicron
3.01906	Omicron
2.94765	Omicron
2.82455	Omicron
3.26554	Omicron
2.92713	Omicron
3.1681	Omicron
2.85296	Omicron
2.83301	Omicron
2.77519	Omicron
2.77884	Omicron
2.84905	Omicron
2.8716	Omicron
2.94483	Omicron
3.31686	Omicron
3.28428	Omicron
2.86141	Omicron
2.84499	Omicron
2.9704	Omicron
3.06444	Omicron
3.07988	Omicron
2.7744	Omicron
3.22842	Omicron
3.24428	Omicron
3.46212	Omicron
3.3528	Omicron
2.76783	Omicron
2.87445	Omicron
3.20816	Omicron
2.98863	Omicron
3.01264	Omicron
3.01187	Omicron
3.13782	Omicron
3.01209	Omicron
2.96852	Omicron
3.01001	Omicron
3.00694	Omicron
3.00336	Omicron
3.26954	Omicron
3.24139	Omicron
3.09753	Omicron
3.12995	Omicron
3.00738	Omicron
3.00855	Omicron
3.06825	Omicron
2.87605	Omicron
3.21072	Omicron
3.27182	Omicron
3.01824	Omicron
3.13835	Omicron
3.05457	Omicron
3.24503	Omicron
3.27252	Omicron
2.91316	Omicron
2.93717	Omicron
2.97661	Omicron
3.16435	Omicron
3.53749	Omicron
3.19087	Omicron
3.44064	Omicron
3.04616	Omicron
3.06933	Omicron
2.87752	Omicron
2.99539	Omicron
3.12076	Omicron
3.14568	Omicron
3.0843	Omicron
3.09564	Omicron
3.19283	Omicron
2.93963	Omicron
2.9423	Omicron
2.72235	Omicron
2.88391	Omicron
2.99866	Omicron
3.00433	Omicron
3.0193	Omicron
2.95577	Omicron
3.02301	Omicron
3.03678	Omicron
2.91582	Omicron
3.32305	Omicron
2.83325	Omicron
3.28161	Omicron
2.91269	Omicron
2.99361	Omicron
3.06598	Omicron
3.18404	Omicron
2.88283	Omicron
2.90024	Omicron
3.22366	Omicron
3.25062	Omicron
3.14482	Omicron
3.04847	Omicron
3.04578	Omicron
3.02791	Omicron
3.23144	Omicron
3.17786	Omicron
2.8975	Omicron
3.10867	Omicron
2.99145	Omicron
2.86698	Omicron
2.96875	Omicron
2.97738	Omicron
3.234	Omicron
3.14084	Omicron
3.08344	Omicron
3.01487	Omicron
3.26868	Omicron
3.28181	Omicron
3.10363	Omicron
2.94646	Omicron
2.93781	Omicron
3.06496	Omicron
3.1235	Omicron
2.93288	Omicron
3.26422	Omicron
2.88509	Omicron
2.96554	Omicron
2.83567	Omicron
3.02468	Omicron
3.02157	Omicron
2.99473	Omicron
3.22788	Omicron
3.25751	Omicron
2.98131	Omicron
3.05189	Omicron
3.18132	Omicron
3.18965	Omicron
3.12294	Omicron
3.10145	Omicron
2.81263	Omicron
2.98666	Omicron
2.98616	Omicron
3.00667	Omicron
2.84421	Omicron
2.65816	Omicron
2.80008	Omicron
2.86523	Omicron
2.88284	Omicron
2.9096	Omicron
2.82566	Omicron
2.89592	Omicron
2.98385	Omicron
3.08488	Omicron
3.15867	Omicron
3.27177	Omicron
3.26474	Omicron
3.12822	Omicron
3.09774	Omicron
3.07363	Omicron
3.03406	Omicron
3.02685	Omicron
3.20102	Omicron
3.05952	Omicron
3.08997	Omicron
2.89777	Omicron
3.05098	Omicron
3.0496	Omicron
2.96451	Omicron
3.31162	Omicron
3.032	Omicron
3.03117	Omicron
3.14095	Omicron
3.137	Omicron
3.09439	Omicron
2.84002	Omicron
3.20898	Omicron
3.09206	Omicron
3.08708	Omicron
3.13583	Omicron
2.94238	Omicron
3.1279	Omicron
2.98562	Omicron
3.00873	Omicron
2.96521	Omicron
3.01247	Omicron
3.04038	Omicron
3.14465	Omicron
3.05684	Omicron
2.9453	Omicron
2.77717	Omicron
3.34595	Omicron
2.89733	Omicron
3.0266	Omicron
3.05675	Omicron
2.98511	Omicron
3.01307	Omicron
2.86667	Omicron
2.94873	Omicron
2.98109	Omicron
3.07845	Omicron
3.06244	Omicron
3.09419	Omicron
3.07728	Omicron
2.89567	Omicron
2.88037	Omicron
3.27507	Omicron
3.36646	Omicron
3.13496	Omicron
3.18391	Omicron
2.93907	Omicron
3.06919	Omicron
3.05596	Omicron
3.0518	Omicron
3.03072	Omicron
3.00918	Omicron
2.98717	Omicron
3.01201	Omicron
2.86704	Omicron
2.83883	Omicron
3.22722	Omicron
2.63389	Omicron
2.69232	Omicron
3.3157	Omicron
3.32148	Omicron
3.57361	Omicron
3.40853	Omicron
3.50652	Omicron
2.67656	Omicron
2.96408	Omicron
3.4599	Omicron
3.37776	Omicron
2.94329	Omicron
2.74567	Omicron
2.85409	Omicron
2.86692	Omicron
2.96296	Omicron
3.04557	Omicron
2.99432	Omicron
3.00469	Omicron
3.24658	Omicron
3.03108	Omicron
3.08679	Omicron
2.91772	Omicron
3.14806	Omicron
2.98327	Omicron
2.95515	Omicron
2.94133	Omicron
2.80956	Omicron
3.26325	Omicron
2.86844	Omicron
3.16163	Omicron
3.18211	Omicron
2.7126	Omicron
3.37318	Omicron
3.32206	Omicron
3.33038	Omicron
3.16953	Omicron
2.77875	Omicron
2.8398	Omicron
2.79514	Omicron
2.80376	Omicron
2.92822	Omicron
3.2497	Omicron
2.84471	Omicron
3.17351	Omicron
3.28623	Omicron
3.32371	Omicron
3.34004	Omicron
3.3388	Omicron
2.60621	Omicron
2.59901	Omicron
2.68123	Omicron
3.00585	Omicron
3.11921	Omicron
3.33062	Omicron
3.06736	Omicron
3.22851	Omicron
3.19487	Omicron
2.84632	Omicron
2.82324	Omicron
2.82134	Omicron
3.32187	Omicron
3.32685	Omicron
2.79954	Omicron
3.0175	Omicron
3.01515	Omicron
3.05958	Omicron
3.071	Omicron
3.05098	Omicron
3.02686	Omicron
3.27239	Omicron
3.27057	Omicron
3.01223	Omicron
3.06902	Omicron
3.0856	Omicron
3.10886	Omicron
3.04861	Omicron
3.07948	Omicron
3.0812	Omicron
3.29497	Omicron
3.14675	Omicron
3.13853	Omicron
3.13097	Omicron
3.13625	Omicron
3.40587	Omicron
2.8097	Omicron
2.77141	Omicron
3.24705	Omicron
3.00723	Omicron
3.02031	Omicron
3.03005	Omicron
3.02592	Omicron
2.84762	Omicron
2.80377	Omicron
2.79989	Omicron
3.26046	Omicron
3.37449	Omicron
3.42188	Omicron
3.44221	Omicron
3.05382	Omicron
3.02846	Omicron
3.45169	Omicron
3.51615	Omicron
3.35587	Omicron
2.84941	Omicron
2.96633	Omicron
3.02091	Omicron
3.04549	Omicron
3.0565	Omicron
3.0354	Omicron
3.15345	Omicron
3.09272	Omicron
3.11098	Omicron
2.80848	Omicron
2.87362	Omicron
2.78145	Omicron
2.75715	Omicron
3.03813	Omicron
3.31544	Omicron
3.44211	Omicron
2.89148	Omicron
3.09814	Omicron
3.24851	Omicron
3.32619	Omicron
3.32814	Omicron
2.75889	Omicron
2.994	Omicron
3.16102	Omicron
3.20213	Omicron
3.13212	Omicron
3.14066	Omicron
2.63094	Omicron
2.59528	Omicron
3.32375	Omicron
2.76753	Omicron
2.80133	Omicron
2.81867	Omicron
2.81474	Omicron
2.8284	Omicron
3.05419	Omicron
3.06493	Omicron
2.94276	Omicron
3.37966	Omicron
3.25129	Omicron
2.82882	Omicron
2.81853	Omicron
3.26896	Omicron
3.27606	Omicron
3.28969	Omicron
3.22315	Omicron
3.22854	Omicron
3.02554	Omicron
3.16553	Omicron
3.12673	Omicron
3.10816	Omicron
2.83954	Omicron
2.84344	Omicron
3.23222	Omicron
2.93227	Omicron
2.91939	Omicron
2.98731	Omicron
3.06755	Omicron
3.0562	Omicron
3.15847	Omicron
2.91917	Omicron
2.99462	Omicron
2.9781	Omicron
2.97161	Omicron
2.96878	Omicron
3.11374	Omicron
2.94186	Omicron
3.11348	Omicron
3.02556	Omicron
2.91436	Omicron
2.79919	Omicron
2.88469	Omicron
2.94368	Omicron
3.17	Omicron
3.07832	Omicron
2.97227	Omicron
2.91102	Omicron
2.86731	Omicron
2.82256	Omicron
2.66779	Omicron
3.61042	Omicron
3.47081	Omicron
3.32809	Omicron
3.01721	Omicron
3.15402	Omicron
3.13226	Omicron
3.00381	Omicron
3.24739	Omicron
3.26905	Omicron
3.1607	Omicron
2.95666	Omicron
3.01059	Omicron
2.85507	Omicron
2.89781	Omicron
2.91138	Omicron
2.94659	Omicron
3.14878	Omicron
3.16335	Omicron
3.50688	Omicron
3.15676	Omicron
2.98649	Omicron
2.90205	Omicron
3.13134	Omicron
2.83316	Omicron
2.84867	Omicron
2.92826	Omicron
2.72694	Omicron
2.72069	Omicron
3.03704	Omicron
2.99338	Omicron
2.99097	Omicron
3.26405	Omicron
2.89469	Omicron
2.8014	Omicron
2.99793	Omicron
3.02796	Omicron
2.90814	Omicron
3.11436	Omicron
3.14833	Omicron
2.51179	Omicron
2.54486	Omicron
2.59101	Omicron
2.62089	Omicron
3.27922	Omicron
3.25763	Omicron
3.30741	Omicron
3.10683	Omicron
3.06993	Omicron
3.07873	Omicron
3.35831	Omicron
3.71249	Omicron
3.6509	Omicron
3.3939	Omicron
3.03645	Omicron
3.22047	Omicron
3.22906	Omicron
3.27326	Omicron
2.97897	Omicron
2.98937	Omicron
2.84022	Omicron
2.83492	Omicron
3.09657	Omicron
3.0688	Omicron
2.98441	Omicron
3.07283	Omicron
3.06047	Omicron
3.03964	Omicron
3.18776	Omicron
3.16372	Omicron
2.74614	Omicron
2.95161	Omicron
3.22742	Omicron
3.09788	Omicron
3.1567	Omicron
3.18508	Omicron
3.19565	Omicron
3.26632	Omicron
3.43388	Omicron
2.90503	Omicron
2.96214	Omicron
3.00073	Omicron
3.09581	Omicron
3.06355	Omicron
2.93851	Omicron
2.94403	Omicron
3.05042	Omicron
3.05208	Omicron
3.25536	Omicron
2.89367	Omicron
2.97361	Omicron
2.91936	Omicron
2.86327	Omicron
3.23173	Omicron
2.87246	Omicron
2.90362	Omicron
3.10765	Omicron
3.11024	Omicron
2.84523	Omicron
3.59462	Omicron
3.50792	Omicron
3.45298	Omicron
3.16669	Omicron
2.96365	Omicron
3.12112	Omicron
3.16197	Omicron
2.99111	Omicron
3.05261	Omicron
3.0778	Omicron
3.11475	Omicron
3.05214	Omicron
3.05288	Omicron
2.96255	Omicron
2.90856	Omicron
2.90053	Omicron
2.83625	Omicron
2.89967	Omicron
2.90517	Omicron
2.75565	Omicron
3.02338	Omicron
2.98084	Omicron
3.02077	Omicron
2.97138	Omicron
3.0906	Omicron
3.01071	Omicron
3.04738	Omicron
3.19916	Omicron
3.16809	Omicron
2.99702	Omicron
2.99703	Omicron
3.06176	Omicron
3.02355	Omicron
3.01902	Omicron
3.0107	Omicron
2.93306	Omicron
3.04095	Omicron
3.25219	Omicron
3.03572	Omicron
3.02986	Omicron
2.78597	Omicron
2.86887	Omicron
2.91258	Omicron
2.75696	Omicron
3.35588	Omicron
2.93841	Omicron
2.95264	Omicron
2.93687	Omicron
3.00228	Omicron
3.08291	Omicron
3.27533	Omicron
3.04412	Omicron
3.07964	Omicron
3.07497	Omicron
2.96346	Omicron
3.09019	Omicron
3.07523	Omicron
3.14945	Omicron
3.16948	Omicron
3.10048	Omicron
2.85937	Omicron
3.30808	Omicron
3.32526	Omicron
3.31391	Omicron
3.37648	Omicron
3.3677	Omicron
3.08596	Omicron
2.98747	Omicron
2.88664	Omicron
3.20191	Omicron
3.06964	Omicron
2.89147	Omicron
2.86189	Omicron
3.0169	Omicron
2.95712	Omicron
2.92773	Omicron
3.17174	Omicron
3.1689	Omicron
3.14781	Omicron
3.17253	Omicron
3.20705	Omicron
2.84403	Omicron
2.84145	Omicron
2.79871	Omicron
2.81493	Omicron
2.97764	Omicron
2.9431	Omicron
3.00968	Omicron
3.00782	Omicron
3.00567	Omicron
3.24813	Omicron
2.87842	Omicron
3.19062	Omicron
3.17592	Omicron
3.29534	Omicron
3.13054	Omicron
3.01958	Omicron
2.97058	Omicron
3.05635	Omicron
2.97687	Omicron
3.15516	Omicron
3.0672	Omicron
2.7376	Omicron
2.66038	Omicron
2.98305	Omicron
2.96509	Omicron
3.11212	Omicron
2.85988	Omicron
3.23408	Omicron
3.24373	Omicron
2.95711	Omicron
3.15371	Omicron
3.20495	Omicron
3.21126	Omicron
3.09677	Omicron
2.99376	Omicron
2.94629	Omicron
3.0274	Omicron
3.28223	Omicron
3.31387	Omicron
3.41137	Omicron
2.91516	Omicron
3.14229	Omicron
3.03829	Omicron
3.00561	Omicron
3.40635	Omicron
3.34543	Omicron
3.33441	Omicron
3.12684	Omicron
3.11961	Omicron
3.12847	Omicron
2.76572	Omicron
3.09492	Omicron
2.74509	Omicron
3.38647	Omicron
3.3436	Omicron
2.74306	Omicron
2.81228	Omicron
2.84891	Omicron
2.8694	Omicron
2.86476	Omicron
2.86588	Omicron
2.92232	Omicron
3.07751	Omicron
3.16	Omicron
3.04709	Omicron
3.06141	Omicron
2.85913	Omicron
3.21136	Omicron
3.16382	Omicron
3.16462	Omicron
3.05672	Omicron
3.11487	Omicron
2.66997	Omicron
3.24799	Omicron
3.23361	Omicron
3.28823	Omicron
3.29054	Omicron
3.25106	Omicron
3.24683	Omicron
3.2365	Omicron
2.93528	Omicron
2.75547	Omicron
2.87082	Omicron
2.85407	Omicron
3.04949	Omicron
3.06934	Omicron
3.16065	Omicron
3.17249	Omicron
3.04946	Omicron
3.00497	Omicron
3.02714	Omicron
2.95755	Omicron
2.96194	Omicron
3.15095	Omicron
3.14162	Omicron
3.16077	Omicron
2.98935	Omicron
3.08316	Omicron
3.06173	Omicron
3.07689	Omicron
3.08099	Omicron
3.07173	Omicron
3.07317	Omicron
3.04863	Omicron
2.74292	Omicron
2.80827	Omicron
3.11354	Omicron
3.03012	Omicron
3.12875	Omicron
3.08452	Omicron
3.10484	Omicron
3.11736	Omicron
3.23318	Omicron
2.89117	Omicron
2.88541	Omicron
2.75118	Omicron
2.88867	Omicron
3.1094	Omicron
3.1549	Omicron
2.88443	Omicron
2.87832	Omicron
3.13961	Omicron
3.41182	Omicron
3.16076	Omicron
3.15922	Omicron
3.26131	Omicron
3.21594	Omicron
2.87926	Omicron
3.05396	Omicron
2.96174	Omicron
3.05596	Omicron
2.91586	Omicron
2.97974	Omicron
3.01404	Omicron
3.08367	Omicron
3.19869	Omicron
2.82554	Omicron
2.84518	Omicron
3.20251	Omicron
3.19247	Omicron
3.30379	Omicron
3.3567	Omicron
3.2944	Omicron
3.04826	Omicron
2.85189	Omicron
2.76832	Omicron
2.77127	Omicron
2.78568	Omicron
2.71086	Omicron
2.76168	Omicron
2.83185	Omicron
3.07982	Omicron
3.23203	Omicron
3.0645	Omicron
2.97009	Omicron
2.78751	Omicron
3.27415	Omicron
2.84447	Omicron
3.14872	Omicron
3.16119	Omicron
2.95512	Omicron
3.01249	Omicron
2.96154	Omicron
2.96807	Omicron
2.97511	Omicron
3.03646	Omicron
3.0456	Omicron
2.97866	Omicron
3.00177	Omicron
2.96834	Omicron
3.07315	Omicron
3.19859	Omicron
3.11183	Omicron
2.868	Omicron
3.01565	Omicron
3.06264	Omicron
3.3633	Omicron
3.10905	Omicron
2.87386	Omicron
2.66992	Omicron
2.67989	Omicron
3.31844	Omicron
2.7334	Omicron
3.54143	Omicron
3.40381	Omicron
3.38957	Omicron
2.71468	Omicron
2.64899	Omicron
2.87753	Omicron
2.85822	Omicron
3.24783	Omicron
2.82149	Omicron
3.39724	Omicron
2.71751	Omicron
2.7581	Omicron
2.80485	Omicron
2.7738	Omicron
3.39841	Omicron
3.40998	Omicron
3.3714	Omicron
3.30919	Omicron
3.05235	Omicron
2.9326	Omicron
2.94611	Omicron
3.2923	Omicron
2.86681	Omicron
2.83698	Omicron
3.23073	Omicron
3.23646	Omicron
3.23281	Omicron
3.06068	Omicron
2.71424	Omicron
2.80151	Omicron
3.31412	Omicron
3.08401	Omicron
2.75241	Omicron
2.74473	Omicron
2.79295	Omicron
2.87097	Omicron
3.09648	Omicron
3.01807	Omicron
3.07832	Omicron
3.10172	Omicron
3.08007	Omicron
2.85437	Omicron
2.76534	Omicron
3.03485	Omicron
3.06811	Omicron
2.83525	Omicron
3.0614	Omicron
3.05729	Omicron
2.99857	Omicron
3.03683	Omicron
3.01017	Omicron
2.97982	Omicron
3.23714	Omicron
2.80654	Omicron
3.01132	Omicron
2.85611	Omicron
3.04524	Omicron
3.27389	Omicron
3.28874	Omicron
3.32638	Omicron
2.92313	Omicron
3.01034	Omicron
3.03387	Omicron
3.08466	Omicron
3.20612	Omicron
2.86036	Omicron
2.74605	Omicron
3.07912	Omicron
3.16456	Omicron
3.1344	Omicron
2.79997	Omicron
2.80977	Omicron
2.96579	Omicron
2.94382	Omicron
2.9419	Omicron
3.30445	Omicron
3.70426	Omicron
3.32543	Omicron
3.28128	Omicron
3.26748	Omicron
3.17071	Omicron
2.84509	Omicron
2.7612	Omicron
2.79281	Omicron
3.36123	Omicron
2.80966	Omicron
2.82383	Omicron
2.83006	Omicron
2.82705	Omicron
2.82959	Omicron
2.90764	Omicron
3.15774	Omicron
2.97547	Omicron
2.92334	Omicron
2.99177	Omicron
3.05146	Omicron
3.08241	Omicron
3.37495	Omicron
2.92789	Omicron
2.90767	Omicron
3.00289	Omicron
2.96568	Omicron
3.02824	Omicron
3.04259	Omicron
2.95906	Omicron
3.13151	Omicron
3.13747	Omicron
3.04081	Omicron
3.04533	Omicron
3.06296	Omicron
2.82639	Omicron
2.91241	Omicron
2.9845	Omicron
3.10108	Omicron
3.30949	Omicron
3.22632	Omicron
3.22274	Omicron
3.33729	Omicron
3.17141	Omicron
3.12441	Omicron
3.17611	Omicron
2.80456	Omicron
3.20881	Omicron
2.71264	Omicron
2.92184	Omicron
2.92843	Omicron
2.55404	Omicron
2.55284	Omicron
2.77822	Omicron
2.77559	Omicron
3.05281	Omicron
3.03988	Omicron
3.04074	Omicron
3.04898	Omicron
3.01436	Omicron
3.00132	Omicron
2.79856	Omicron
3.22212	Omicron
3.10972	Omicron
3.12539	Omicron
3.10434	Omicron
3.14008	Omicron
3.09287	Omicron
3.00091	Omicron
3.01311	Omicron
2.89887	Omicron
2.95553	Omicron
2.98846	Omicron
3.09814	Omicron
3.24835	Omicron
3.2782	Omicron
2.75405	Omicron
2.71288	Omicron
2.71443	Omicron
2.72254	Omicron
2.66775	Omicron
2.85254	Omicron
3.29495	Omicron
3.10338	Omicron
2.81242	Omicron
2.75579	Omicron
2.92517	Omicron
3.15403	Omicron
3.06035	Omicron
3.11012	Omicron
2.91303	Omicron
2.98496	Omicron
2.80601	Omicron
2.92823	Omicron
3.07603	Omicron
3.06021	Omicron
3.06643	Omicron
3.01643	Omicron
2.83513	Omicron
2.94281	Omicron
2.97343	Omicron
3.04737	Omicron
3.04852	Omicron
3.42884	Omicron
3.00018	Omicron
2.89541	Omicron
2.71987	Omicron
3.27919	Omicron
3.31959	Omicron
2.80297	Omicron
2.96952	Omicron
2.87964	Omicron
2.81201	Omicron
3.05721	Omicron
3.05987	Omicron
3.05046	Omicron
3.11891	Omicron
2.80681	Omicron
2.79766	Omicron
2.79459	Omicron
3.11923	Omicron
2.98309	Omicron
3.06132	Omicron
2.63197	Omicron
2.5899	Omicron
3.49109	Omicron
2.97536	Omicron
3.14367	Omicron
3.0912	Omicron
3.35712	Omicron
3.34708	Omicron
2.90641	Omicron
2.85127	Omicron
3.1615	Omicron
2.8919	Omicron
2.7944	Omicron
2.82246	Omicron
2.82577	Omicron
2.83713	Omicron
2.95681	Omicron
2.84863	Omicron
3.28151	Omicron
3.28691	Omicron
2.91266	Omicron
2.66338	Omicron
2.68233	Omicron
2.62923	Omicron
3.10799	Omicron
3.1242	Omicron
3.00576	Omicron
2.92387	Omicron
3.05566	Omicron
3.16471	Omicron
3.02036	Omicron
2.84856	Omicron
2.84602	Omicron
2.96841	Omicron
2.88724	Omicron
3.4051	Omicron
2.98659	Omicron
3.05701	Omicron
3.05809	Omicron
3.03297	Omicron
2.98665	Omicron
2.9464	Omicron
2.93072	Omicron
2.8713	Omicron
2.70153	Omicron
2.71185	Omicron
2.75172	Omicron
2.75076	Omicron
2.7346	Omicron
3.09438	Omicron
2.6817	Omicron
2.69522	Omicron
2.70362	Omicron
2.76312	Omicron
2.74633	Omicron
2.74311	Omicron
2.85006	Omicron
2.92364	Omicron
3.41898	Omicron
3.48085	Omicron
2.69595	Omicron
2.77177	Omicron
2.78613	Omicron
3.38736	Omicron
2.97387	Omicron
3.00521	Omicron
3.05265	Omicron
3.1757	Omicron
3.22239	Omicron
3.06095	Omicron
3.1372	Omicron
3.13883	Omicron
3.20894	Omicron
2.99034	Omicron
3.32827	Omicron
3.25261	Omicron
2.99797	Omicron
3.09463	Omicron
3.05668	Omicron
3.03201	Omicron
2.90833	Omicron
3.15005	Omicron
3.22089	Omicron
2.89757	Omicron
3.0458	Omicron
2.95204	Omicron
2.96867	Omicron
3.23834	Omicron
3.14699	Omicron
3.14393	Omicron
2.9208	Omicron
2.92203	Omicron
2.97387	Omicron
2.93673	Omicron
3.02054	Omicron
3.02962	Omicron
3.22175	Omicron
3.1695	Omicron
2.89912	Omicron
3.08691	Omicron
2.86269	Omicron
2.92823	Omicron
2.92331	Omicron
2.78223	Omicron
2.9869	Omicron
3.00033	Omicron
2.83281	Omicron
2.88703	Omicron
2.88189	Omicron
3.09158	Omicron
3.06827	Omicron
2.84515	Omicron
2.86995	Omicron
3.0054	Omicron
2.98095	Omicron
2.97621	Omicron
3.03778	Omicron
3.01063	Omicron
3.01563	Omicron
3.00811	Omicron
3.01666	Omicron
3.06092	Omicron
3.04906	Omicron
3.10573	Omicron
3.20005	Omicron
2.91097	Omicron
2.93896	Omicron
2.91339	Omicron
3.03235	Omicron
3.12019	Omicron
3.12763	Omicron
3.07184	Omicron
3.07283	Omicron
2.97519	Omicron
2.79436	Omicron
2.75979	Omicron
2.77487	Omicron
2.78517	Omicron
2.95505	Omicron
2.98841	Omicron
3.31739	Omicron
3.08373	Omicron
2.77944	Omicron
2.78555	Omicron
3.1715	Omicron
3.41876	Omicron
3.32241	Omicron
3.18033	Omicron
3.08919	Omicron
3.1072	Omicron
3.01727	Omicron
2.99047	Omicron
3.02257	Omicron
3.22899	Omicron
3.00701	Omicron
2.82143	Omicron
2.8185	Omicron
2.8055	Omicron
3.30116	Omicron
3.25912	Omicron
3.25937	Omicron
2.82874	Omicron
2.98024	Omicron
2.89498	Omicron
2.92388	Omicron
3.06995	Omicron
3.07769	Omicron
2.9132	Omicron
2.88381	Omicron
2.83564	Omicron
3.17301	Omicron
2.85627	Omicron
2.8478	Omicron
2.95947	Omicron
3.19516	Omicron
3.78704	Omicron
3.5687	Omicron
3.54104	Omicron
3.53306	Omicron
3.57337	Omicron
3.35419	Omicron
2.73558	Omicron
2.92901	Omicron
2.84842	Omicron
3.24243	Omicron
2.78651	Omicron
3.02011	Omicron
3.07393	Omicron
3.03333	Omicron
3.22195	Omicron
2.94584	Omicron
3.11401	Omicron
2.96953	Omicron
2.8564	Omicron
2.81863	Omicron
2.78417	Omicron
3.29334	Omicron
3.07007	Omicron
3.07514	Omicron
3.05883	Omicron
3.009	Omicron
2.93276	Omicron
2.9263	Omicron
3.12747	Omicron
3.14496	Omicron
3.10275	Omicron
3.03467	Omicron
2.72338	Omicron
3.35488	Omicron
3.03134	Omicron
3.06093	Omicron
3.61699	Omicron
2.70782	Omicron
2.76307	Omicron
3.06821	Omicron
2.86296	Omicron
3.2922	Omicron
3.09783	Omicron
3.07685	Omicron
2.92949	Omicron
2.87395	Omicron
3.12173	Omicron
3.13543	Omicron
3.34068	Omicron
2.7284	Omicron
3.40462	Omicron
3.2425	Omicron
3.19419	Omicron
3.1335	Omicron
2.99995	Omicron
3.18359	Omicron
3.40211	Omicron
2.90312	Omicron
2.86897	Omicron
3.14732	Omicron
2.80189	Omicron
3.50031	Omicron
3.47852	Omicron
3.42021	Omicron
3.26262	Omicron
2.99113	Omicron
3.01213	Omicron
3.01537	Omicron
3.18933	Omicron
3.19572	Omicron
3.08546	Omicron
3.5108	Omicron
2.8745	Omicron
3.11619	Omicron
3.1404	Omicron
2.87418	Omicron
2.86314	Omicron
2.89934	Omicron
2.77696	Omicron
3.13234	Omicron
3.14578	Omicron
3.10716	Omicron
2.9395	Omicron
3.10945	Omicron
3.11768	Omicron
3.25521	Omicron
3.03162	Omicron
3.08791	Omicron
3.19224	Omicron
3.20257	Omicron
2.98264	Omicron
3.20923	Omicron
3.17956	Omicron
3.07018	Omicron
2.76958	Omicron
2.81951	Omicron
2.72512	Omicron
3.01313	Omicron
3.00796	Omicron
3.4713	Omicron
3.09235	Omicron
2.87976	Omicron
2.79147	Omicron
2.89359	Omicron
3.24715	Omicron
3.0685	Omicron
3.10693	Omicron
2.80198	Omicron
3.01221	Omicron
3.00707	Omicron
3.01817	Omicron
2.98668	Omicron
2.9565	Omicron
2.97346	Omicron
3.40112	Omicron
2.84536	Omicron
2.98286	Omicron
3.05698	Omicron
3.04659	Omicron
3.04522	Omicron
3.3317	Omicron
3.34846	Omicron
3.3728	Omicron
3.43036	Omicron
3.0313	Omicron
3.05885	Omicron
3.07432	Omicron
3.25707	Omicron
2.74638	Omicron
2.73938	Omicron
2.96516	Omicron
3.148	Omicron
3.16807	Omicron
3.16114	Omicron
2.83944	Omicron
2.93457	Omicron
2.83121	Omicron
3.13918	Omicron
2.89948	Omicron
2.89918	Omicron
3.2103	Omicron
3.1452	Omicron
3.00973	Omicron
3.16887	Omicron
3.18363	Omicron
3.075	Omicron
2.98925	Omicron
3.00457	Omicron
3.07055	Omicron
3.08876	Omicron
3.00132	Omicron
2.89905	Omicron
3.08167	Omicron
3.08193	Omicron
2.9287	Omicron
2.93152	Omicron
3.03866	Omicron
2.83626	Omicron
2.93316	Omicron
3.15287	Omicron
3.04959	Omicron
3.08797	Omicron
3.01598	Omicron
2.81265	Omicron
3.08659	Omicron
2.87478	Omicron
2.81358	Omicron
2.83699	Omicron
2.85576	Omicron
2.75735	Omicron
2.84821	Omicron
2.86508	Omicron
2.77449	Omicron
2.95266	Omicron
2.82114	Omicron
2.84129	Omicron
2.84946	Omicron
2.87172	Omicron
3.12386	Omicron
3.10712	Omicron
3.20459	Omicron
3.01909	Omicron
3.03198	Omicron
3.03868	Omicron
3.0083	Omicron
3.01654	Omicron
3.11086	Omicron
3.13521	Omicron
3.09754	Omicron
3.22595	Omicron
3.2485	Omicron
3.25241	Omicron
3.02359	Omicron
2.94147	Omicron
3.07473	Omicron
2.99489	Omicron
3.04435	Omicron
3.10521	Omicron
3.20891	Omicron
3.18837	Omicron
3.30367	Omicron
3.27282	Omicron
2.6886	Omicron
3.45022	Omicron
3.28714	Omicron
2.71235	Omicron
2.83066	Omicron
3.14492	Omicron
3.14905	Omicron
3.06364	Omicron
3.00019	Omicron
3.16288	Omicron
2.88722	Omicron
3.0624	Omicron
2.77358	Omicron
2.94604	Omicron
2.8592	Omicron
3.09859	Omicron
3.06231	Omicron
2.92787	Omicron
2.7953	Omicron
2.79714	Omicron
3.1293	Omicron
2.87238	Omicron
2.88946	Omicron
2.83024	Omicron
3.10465	Omicron
2.92951	Omicron
2.78585	Omicron
3.45755	Omicron
3.25303	Omicron
3.48522	Omicron
3.39107	Omicron
3.33299	Omicron
2.90227	Omicron
3.21559	Omicron
3.1615	Omicron
2.84951	Omicron
3.30942	Omicron
2.85676	Omicron
3.03419	Omicron
2.96875	Omicron
2.93192	Omicron
2.93405	Omicron
2.90729	Omicron
2.98304	Omicron
3.00017	Omicron
2.90612	Omicron
2.96223	Omicron
3.11291	Omicron
3.17	Omicron
3.12812	Omicron
3.13152	Omicron
3.12207	Omicron
3.08436	Omicron
3.03346	Omicron
2.95489	Omicron
3.11593	Omicron
3.15643	Omicron
3.22092	Omicron
